"","Specimen.ID","Run","Lanai.Side","Treatment","Temp...C.","RLC.Order","Plant.ID","Species","rETRmax","ek.1","posix_date","day1_rlc_time","day9_rlc_time","day9_ek","day9_rETRmax","day5_ek","day5_rETRmax","supersat_p1","supersat_p2","supersat_p3","supersat_total","carbon1","carbon5","carbon9","day_length_avg","supersat_rel","carbon_total"
"1","hm1-1","1","ewa","1",30,"1","1","hm",94.3,154.3,2021-09-20,"8:22:09","11:43:20",110.9,66.97,91.6,64.78,433.666666666667,530,368.75,426.222222222222,40894.7666666667,34333.4,24695.1875,677.333333333333,0.629265091863517,99923.3541666667
"2","hm1-2","1","ewa","2",30,"1","1","hm",106.6,151.1,2021-09-20,"8:26:42","11:48:13",98.3,64.78,95.2,55.86,439,522,389.75,435.555555555556,46797.4,29158.92,25248.005,677.333333333333,0.643044619422572,101204.325
"3","hm1-3","1","ewa","3",30,"1","1","hm",119.72,139.7,2021-09-20,"8:31:21","11:52:37",117,76.26,123.3,74.34,453.666666666667,448,361,411.222222222222,54312.9733333333,33304.32,27529.86,677.333333333333,0.607119422572178,115147.153333333
"4","hm1-4","1","ewa","4",30,"1","1","hm",103.32,160.7,2021-09-20,"8:35:45","11:57:02",164.4,84,113.3,72.98,424,467.5,298,377.666666666667,43807.68,34118.15,25032,677.333333333333,0.55757874015748,102957.83
"5","ul1-1","1","ewa","1",30,"1","1","ul",115.62,141.8,2021-09-20,"8:40:04","12:01:41",88.2,70.11,89,68.11,451,532.5,414.75,453,52144.62,36268.575,29078.1225,677.333333333333,0.668799212598425,117491.3175
"6","ul1-2","1","ewa","2",30,"1","1","ul",75.18,91.5,2021-09-20,"8:45:01","12:06:23",92.6,74.39,64.3,48.07,527,568.5,406.25,482.555555555556,39619.86,27327.795,30220.9375,677.333333333333,0.7124343832021,97168.5925
"7","ul1-3","1","ewa","3",30,"1","1","ul",67.55,80.8,2021-09-20,"8:49:20","12:10:54",164.5,121.8,71,57,536.666666666667,554.5,301,435.888888888889,36251.8333333333,31606.5,36661.8,677.333333333333,0.643536745406824,104520.133333333
"8","ul1-4","1","ewa","4",30,"1","1","ul",65.84,77.5,2021-09-20,"8:53:59","12:15:55",134.5,103.74,114.8,96.6,542,464.5,343.25,436.444444444444,35685.28,44870.7,35608.755,677.333333333333,0.644356955380577,116164.735
"9","hm2-1","1","ewa","1",30,"2","2","hm",96.76,118.6,2021-09-20,"8:58:34","11:03:00",94.2,57.4,87,53.3,478.666666666667,537,387.25,451,46315.7866666667,28622.1,22228.15,668.777777777778,0.674364512377471,97166.0366666667
"10","hm2-2","1","ewa","2",30,"2","2","hm",82.82,120.4,2021-09-20,"9:03:35","11:08:09",97.6,49.14,99.8,79.54,473.333333333333,509,380.75,440.111111111111,39201.4666666667,40485.86,18710.055,668.777777777778,0.658082737996345,98397.3816666667
"11","hm2-3","1","ewa","3",30,"2","2","hm",98.4,156.4,2021-09-20,"9:08:10","11:12:54",133,75.44,79,49.2,428,546.5,328.75,410.222222222222,42115.2,26887.8,24800.9,668.777777777778,0.613390928725702,93803.9
"12","hm2-4","1","ewa","4",30,"2","2","hm",90.2,135,2021-09-20,"9:12:43","11:18:10",132.1,66.41,107.6,63.96,452.333333333333,485,331.5,405.888888888889,40800.4666666667,31020.6,22014.915,668.888888888889,0.606810631229236,93835.9816666667
"13","ul2-1","1","ewa","1",30,"2","2","ul",77.81,95.7,2021-09-20,"9:17:09","11:22:53",79.4,62.13,83.7,65.84,509,541,422.25,477.555555555556,39605.29,35619.44,26234.3925,668.888888888889,0.713953488372093,101459.1225
"14","ul2-2","1","ewa","2",30,"2","2","ul",78.54,106.4,2021-09-20,"9:21:58","11:28:12",50.7,36.86,75,60.13,493.666666666667,549.5,494.5,506.444444444444,38772.58,33041.435,18227.27,668.888888888889,0.757142857142857,90041.285
"15","ul2-3","1","ewa","3",30,"2","2","ul",78.96,93.3,2021-09-20,"9:26:23","11:33:38",88.9,74.76,109.4,90.72,511.333333333333,479,406.25,457.444444444444,40374.88,43454.88,30371.25,669.111111111111,0.68365991364995,114201.01
